Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
EyeSclera         ,   1.1655e+1,   5.0160e-1,   2.2233e+6,   3.4796e+2,   1.3060e+3,   2.0845e+2,
EyeSclera         ,   1.1668e+1,   5.0161e-1,   2.2205e+6,   3.4800e+2,   1.3052e+3,   2.0833e+2,
EyeSclera         ,   1.1682e+1,   5.0161e-1,   2.2177e+6,   3.4805e+2,   1.3045e+3,   2.0821e+2,
EyeSclera         ,   1.1695e+1,   5.0161e-1,   2.2149e+6,   3.4809e+2,   1.3037e+3,   2.0809e+2,
EyeSclera         ,   1.1708e+1,   5.0161e-1,   2.2121e+6,   3.4813e+2,   1.3030e+3,   2.0797e+2,
EyeSclera         ,   1.1722e+1,   5.0161e-1,   2.2093e+6,   3.4817e+2,   1.3022e+3,   2.0785e+2,
EyeSclera         ,   1.1735e+1,   5.0161e-1,   2.2065e+6,   3.4822e+2,   1.3015e+3,   2.0773e+2,
EyeSclera         ,   1.1749e+1,   5.0161e-1,   2.2037e+6,   3.4826e+2,   1.3007e+3,   2.0761e+2,
EyeSclera         ,   1.1763e+1,   5.0162e-1,   2.2009e+6,   3.4830e+2,   1.3000e+3,   2.0749e+2,
EyeSclera         ,   1.1776e+1,   5.0162e-1,   2.1981e+6,   3.4835e+2,   1.2992e+3,   2.0737e+2,
EyeSclera         ,   1.1790e+1,   5.0162e-1,   2.1953e+6,   3.4839e+2,   1.2985e+3,   2.0725e+2,
EyeSclera         ,   1.1803e+1,   5.0162e-1,   2.1925e+6,   3.4844e+2,   1.2977e+3,   2.0713e+2,
EyeSclera         ,   1.1817e+1,   5.0162e-1,   2.1897e+6,   3.4848e+2,   1.2970e+3,   2.0701e+2,
EyeSclera         ,   1.1830e+1,   5.0162e-1,   2.1869e+6,   3.4853e+2,   1.2962e+3,   2.0689e+2,
EyeSclera         ,   1.1844e+1,   5.0163e-1,   2.1841e+6,   3.4857e+2,   1.2955e+3,   2.0678e+2,
EyeSclera         ,   1.1858e+1,   5.0163e-1,   2.1813e+6,   3.4862e+2,   1.2947e+3,   2.0666e+2,
EyeSclera         ,   1.1871e+1,   5.0163e-1,   2.1785e+6,   3.4867e+2,   1.2940e+3,   2.0654e+2,
EyeSclera         ,   1.1885e+1,   5.0163e-1,   2.1757e+6,   3.4871e+2,   1.2932e+3,   2.0642e+2,
EyeSclera         ,   1.1899e+1,   5.0163e-1,   2.1729e+6,   3.4876e+2,   1.2925e+3,   2.0630e+2,
EyeSclera         ,   1.1912e+1,   5.0163e-1,   2.1701e+6,   3.4881e+2,   1.2918e+3,   2.0618e+2,
EyeSclera         ,   1.1926e+1,   5.0164e-1,   2.1673e+6,   3.4886e+2,   1.2910e+3,   2.0606e+2,
EyeSclera         ,   1.1940e+1,   5.0164e-1,   2.1645e+6,   3.4891e+2,   1.2903e+3,   2.0594e+2,
EyeSclera         ,   1.1954e+1,   5.0164e-1,   2.1617e+6,   3.4896e+2,   1.2895e+3,   2.0582e+2,
EyeSclera         ,   1.1967e+1,   5.0164e-1,   2.1589e+6,   3.4901e+2,   1.2888e+3,   2.0570e+2,
EyeSclera         ,   1.1981e+1,   5.0164e-1,   2.1561e+6,   3.4906e+2,   1.2880e+3,   2.0558e+2,
EyeSclera         ,   1.1995e+1,   5.0164e-1,   2.1534e+6,   3.4911e+2,   1.2873e+3,   2.0547e+2,
EyeSclera         ,   1.2009e+1,   5.0164e-1,   2.1506e+6,   3.4916e+2,   1.2865e+3,   2.0535e+2,
EyeSclera         ,   1.2023e+1,   5.0165e-1,   2.1478e+6,   3.4921e+2,   1.2858e+3,   2.0523e+2,
EyeSclera         ,   1.2036e+1,   5.0165e-1,   2.1450e+6,   3.4926e+2,   1.2851e+3,   2.0511e+2,
EyeSclera         ,   1.2050e+1,   5.0165e-1,   2.1422e+6,   3.4931e+2,   1.2843e+3,   2.0499e+2,
EyeSclera         ,   1.2064e+1,   5.0165e-1,   2.1394e+6,   3.4937e+2,   1.2836e+3,   2.0487e+2,
EyeSclera         ,   1.2078e+1,   5.0165e-1,   2.1367e+6,   3.4942e+2,   1.2828e+3,   2.0476e+2,
EyeSclera         ,   1.2092e+1,   5.0165e-1,   2.1339e+6,   3.4947e+2,   1.2821e+3,   2.0464e+2,
EyeSclera         ,   1.2106e+1,   5.0166e-1,   2.1311e+6,   3.4953e+2,   1.2814e+3,   2.0452e+2,
EyeSclera         ,   1.2120e+1,   5.0166e-1,   2.1283e+6,   3.4958e+2,   1.2806e+3,   2.0440e+2,
EyeSclera         ,   1.2134e+1,   5.0166e-1,   2.1256e+6,   3.4964e+2,   1.2799e+3,   2.0428e+2,
EyeSclera         ,   1.2148e+1,   5.0166e-1,   2.1228e+6,   3.4969e+2,   1.2791e+3,   2.0417e+2,
